institution_code,department,department_code,program_code,program_name,degree_type,catalog_year,group_name,group_type,required_credits,display_order,course_code,title,credits,prerequisites,alternatives,choice_group_code,source,completion_options,required_course_sets,required_course_set_count,prerequisite_groups
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Required Common Core,common_core,12,10,ENG 101,English Composition,3,,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Required Common Core,common_core,12,10,ENG 201,Introduction to Literature,3,ENG 101,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Required Common Core,common_core,12,10,MAT 150,Introduction to Statistics,4,,,CRJ_AA_MATH_QUANT,https://www.bmcc.cuny.edu/academics/departments/math/mathematics-program/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Required Common Core,common_core,12,10,CRJ-AA-LPS,Life and Physical Sciences requirement,3,,,RC_LIFE_PHYSICAL,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Flexible Core,flexible_core,18,20,SPE 100,Fundamentals of Public Speaking,3,,SPE 102,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Flexible Core,flexible_core,18,20,CRJ-AA-CREATIVE2,Creative Expression requirement (second course),3,,,CRJ_AA_CREATIVE,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Flexible Core,flexible_core,18,20,CRJ-AA-INDIVIDUAL,Individual and Society requirement,3,,,FC_INDIVIDUAL,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Flexible Core,flexible_core,18,20,CRJ-AA-SCIWORLD,Scientific World requirement,3,,,FC_SCIENTIFIC_WORLD,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Flexible Core,flexible_core,18,20,CRJ-AA-USEXP,U.S. Experience in Its Diversity requirement,3,,,FC_US_EXPERIENCE,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Flexible Core,flexible_core,18,20,CRJ-AA-WORLDCULT,World Cultures and Global Issues requirement,3,,,FC_WORLD_CULTURES,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ 101,Introduction to Criminal Justice,3,,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ 102,Criminology,3,SOC 100,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ 200,Constitutional Law,3,POL 100,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ 201,Policing,3,CRJ 101,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ 202,Corrections,3,CRJ 101,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ 204,Criminal Justice and the Urban Community,3,CRJ 101|CRJ 102,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/course-listings/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,ECO 201,Macroeconomics,3,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics-courses/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,LIN 250,Forensic Linguistics,3,,,,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,Program Requirements,program_required,27,30,CRJ-AA-MODLANG,Second semester of the same Modern Foreign Language,3,,,CRJ_AA_MODERN_LANGUAGE,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
BMCC,Criminology and Criminal Justice,CRJ,CRJ_AA,Criminal Justice,AA,2025-2026,General Elective,program_elective,3,40,CRJ-AA-GENERAL,General Elective or Common Core STEM excess credits,3,,,BMCC_GENERAL_ELECTIVE,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/
