institution_code,department,department_code,program_code,program_name,degree_type,catalog_year,group_name,group_type,required_credits,display_order,course_code,title,credits,prerequisites,alternatives,choice_group_code,source,completion_options,required_course_sets,required_course_set_count,prerequisite_groups
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,ACC 122,Accounting Principles I,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,BUS 104,Introduction to Business,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,BUS 110,Business Law,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,BUS 150,Business Communication,3,ENG 101|ENG 201|BUS 104,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,CIS 200,Introduction Systems and Technologies,3,ACC 122 or BUS 104,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,MAR 100,Introduction to Marketing,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,MAT 209,Statistics,4,MAT 206 or MAT 206.5,,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,MAT 301,Analytic Geometry and Calculus I,4,MAT 206 or MAT 206.5,BUS 320,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Curriculum Requirements,program_required,26,30,BUS 320,Predictive Analytics and Decision Modeling,4,MAT 209,MAT 301,,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Business Elective,program_elective,3,40,ACC 222,Accounting Principles II,3,ACC 122,,,https://www.bmcc.cuny.edu/academics/departments/accounting/course-listings/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Business Elective,program_elective,3,40,BUS 200,Business Organization and Management,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/course-listings/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Business Elective,program_elective,3,40,BUS 201,International Business,3,BUS 104|ECO 201,,,https://www.bmcc.cuny.edu/academics/departments/business-management/course-listings/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Business Elective,program_elective,3,40,BUS 225,Operations Management,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/course-listings/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Business Elective,program_elective,3,40,FNB 100,Introduction to Finance,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/course-listings/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Business Elective,program_elective,3,40,SBE 100,Entrepreneurship: Product and Service Creation,3,,,,https://www.bmcc.cuny.edu/academics/departments/business-management/course-listings/
BMCC,Business Management,BUS,BBA_AS,Business Administration,AS,2025-2026,Liberal Arts Elective,program_elective,1,50,BBA-AS-LIBERAL,Liberal Arts Elective or Common Core STEM excess credit,1,,,BMCC_LIBERAL_ARTS_ELECTIVE,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/
